Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,Location,Region,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
P446MJ64,RuPay,Transportation,106711.0,2023-02-09 23:22:03,Ahmedabad,West,56.0,Male,202849.0,129962.02,150000.0,Mobile,Thursday,No
L959TR89,Visa,Healthcare,69498.0,2023-02-10 02:09:01,Delhi,North,64.0,Female,102009.0,93625.66,100000.0,Desktop,Friday,Yes
N733SF60,Visa,Transportation,195100.0,2023-02-11 01:24:44,Bengaluru,South,59.0,Female,178877.0,179023.53,200000.0,Mobile,Saturday,No
Q134MI93,RuPay,Education,136077.0,2023-02-11 06:59:23,Mumbai,West,27.0,Female,,152268.91,200000.0,Mobile,Saturday,Yes
I614WX70,Visa,Education,68520.0,2023-02-12 20:16:12,Lucknow,North,29.0,Male,243137.0,38490.29,200000.0,Contactless Payment Device,Sunday,No
J688HE78,Visa,Education,40166.0,2023-02-12 21:11:16,Kolkata,East,58.0,Female,50567.0,27078.47,50000.0,Desktop,Sunday,Yes
N113RN96,Visa,Entertainment,138156.0,2023-02-12 21:53:32,Surat,West,39.0,Male,155261.0,144817.3,150000.0,Unknown,Sunday,No
H329MN21,RuPay,Entertainment,46740.0,2023-02-13 18:57:58,Ahmedabad,West,77.0,Female,35932.0,49527.6,50000.0,Mobile,Monday,Yes
U634ET61,Visa,Entertainment,43160.0,2023-02-13 19:25:00,Chennai,South,42.0,Male,74082.0,43649.29,50000.0,Unknown,Monday,No
B182YJ83,Visa,Education,32076.0,2023-02-13 19:42:33,Lucknow,North,75.0,Male,193918.0,24634.36,200000.0,Mobile,Monday,Yes
B474KQ10,American Express,Transportation,80585.0,2023-02-14 05:12:21,Mumbai,West,44.0,Male,179069.0,46494.34,200000.0,Mobile,Tuesday,No
J647AU54,Mastercard,Entertainment,39428.0,2023-02-14 15:25:02,Hyderabad,South,28.0,Male,72580.0,30632.64,50000.0,Point-of-Sale Terminal,Tuesday,No
P899ZY84,American Express,Retail,112073.0,2023-02-14 20:50:10,Hyderabad,South,41.0,Male,212351.0,115779.1,150000.0,Unknown,Tuesday,No
S330SW33,RuPay,Retail,130018.0,2023-02-14 23:29:18,Kochi,South,75.0,Male,148675.0,121773.75,150000.0,,Tuesday,Yes
U561GN51,Mastercard,Entertainment,127350.0,2023-02-15 03:43:16,Patna,East,78.0,Male,143048.0,89459.28,200000.0,Point-of-Sale Terminal,Wednesday,No
Q327UO63,Mastercard,Entertainment,50040.0,2023-02-15 09:30:30,Kolkata,East,51.0,Female,91637.0,43522.39,100000.0,Contactless Payment Device,Wednesday,No
V906XE80,Visa,Online Shopping,147033.0,2023-02-15 18:52:07,Pune,West,44.0,Male,237444.0,77456.23,200000.0,Mobile,Wednesday,No
K114WE65,RuPay,Utility bill,38582.0,2023-02-15 18:52:09,Pune,West,73.0,Female,247686.0,19540.39,200000.0,Unknown,Wednesday,No
M938NR69,RuPay,Online Shopping,42305.0,2023-02-15 20:54:02,Chennai,South,42.0,Male,55379.0,31134.6,50000.0,Mobile,Wednesday,Yes
H134QU50,Visa,Transportation,101719.0,2023-02-15 21:42:22,Delhi,North,69.0,,181305.0,112548.58,150000.0,Unknown,Wednesday,No
W545HX70,Mastercard,Online Shopping,40591.0,2023-02-16 06:24:45,Kochi,South,68.0,Male,77970.0,29756.68,100000.0,Contactless Payment Device,Thursday,Yes
J305DV68,Mastercard,Utility bill,35078.0,2023-02-16 09:45:24,Bengaluru,South,33.0,Male,62170.0,22438.94,50000.0,Desktop,Thursday,No
S985WQ66,RuPay,Utility bill,32990.0,2023-02-17 04:55:01,Bengaluru,South,66.0,Male,163998.0,27056.75,150000.0,Mobile,Friday,Yes
S983RZ40,Mastercard,Online Shopping,124895.0,2023-02-17 10:21:55,Hyderabad,South,69.0,Female,147855.0,97254.57,200000.0,Desktop,Friday,No
P352IW36,American Express,Education,81788.0,2023-02-17 11:03:45,Ahmedabad,West,55.0,Female,182042.0,94490.68,200000.0,Contactless Payment Device,Friday,No
W539HR71,Visa,Retail,54461.0,2023-02-17 11:16:40,Patna,East,39.0,Male,85344.0,23272.09,100000.0,Contactless Payment Device,Friday,Yes
W833AI36,Visa,Healthcare,146240.0,2023-02-17 16:44:23,Chennai,South,28.0,Female,155952.0,139767.5,150000.0,Point-of-Sale Terminal,Friday,No
A198JH19,RuPay,Retail,34834.0,2023-02-17 18:37:12,Surat,West,34.0,Male,149409.0,22638.68,100000.0,Contactless Payment Device,Friday,No
K701WO83,Visa,Retail,109560.0,2023-02-18 12:42:43,Lucknow,North,25.0,,219738.0,55148.79,200000.0,Mobile,Saturday,Yes
Q467KS23,Visa,Entertainment,105096.0,2023-02-19 12:16:02,Hyderabad,South,27.0,Female,127987.0,118022.8,150000.0,Unknown,Sunday,No
K783QN12,Visa,Online Shopping,134264.0,2023-02-19 12:29:04,Chennai,South,66.0,Female,159748.0,131919.19,200000.0,Contactless Payment Device,Sunday,No
Z734DX25,Visa,Entertainment,123874.0,2023-02-19 23:32:23,Pune,West,70.0,Male,276428.0,136218.74,200000.0,Point-of-Sale Terminal,Sunday,No
S808WA17,Mastercard,Healthcare,79100.0,2023-02-20 09:23:43,Pune,West,24.0,Male,,103078.35,150000.0,Unknown,Monday,No
T722HD56,Mastercard,Healthcare,145975.0,2023-02-20 09:31:44,Kochi,South,69.0,Female,247512.0,177684.01,200000.0,Mobile,Monday,Yes
Z621GK95,RuPay,Entertainment,137892.0,2023-02-20 10:32:05,Bengaluru,South,47.0,Female,191834.0,114640.85,150000.0,Unknown,Monday,No
B502LC84,Mastercard,Dining,48784.0,2023-02-20 14:13:23,Kolkata,East,,Male,58202.0,37647.73,50000.0,Point-of-Sale Terminal,Monday,No
W212YR93,Visa,Utility bill,40226.0,2023-02-20 20:46:40,Kolkata,East,80.0,Female,56216.0,40903.27,50000.0,Mobile,Monday,No
O236PD58,Visa,Healthcare,109931.0,2023-02-20 22:56:16,Ahmedabad,West,34.0,Male,,88154.84,150000.0,Unknown,Monday,No
U474YC94,American Express,Online Shopping,33745.0,2023-02-21 23:18:59,Pune,West,33.0,Male,52653.0,21970.7,50000.0,Mobile,Tuesday,No
I717BU90,Visa,Online Shopping,119088.0,2023-02-22 04:55:27,Chennai,South,72.0,Male,,82944.98,150000.0,,Wednesday,No
K327RJ72,Visa,Retail,26341.0,2023-02-23 16:10:46,Bengaluru,South,53.0,Male,49525.0,23800.64,50000.0,Desktop,Thursday,No
S513QJ84,American Express,Retail,50822.0,2023-02-23 18:23:49,Patna,East,78.0,Female,104985.0,67247.94,100000.0,Unknown,Thursday,No
C294CO75,RuPay,Healthcare,112597.0,2023-02-23 18:35:10,Kochi,South,72.0,Male,297924.0,96594.04,200000.0,Contactless Payment Device,Thursday,Yes
C776LL85,American Express,Transportation,92444.0,2023-02-23 19:09:21,Lucknow,North,39.0,Female,75415.0,53731.51,100000.0,Unknown,Thursday,Yes
X245JL22,Mastercard,Utility bill,30700.0,2023-02-23 21:26:29,Kolkata,East,31.0,Male,41384.0,12563.0,50000.0,Unknown,Thursday,No
P405PE13,RuPay,Online Shopping,41292.0,2023-02-23 23:14:12,Kolkata,East,78.0,Male,90939.0,,100000.0,Mobile,Thursday,No
B978YH72,RuPay,Dining,45228.0,2023-02-23 23:42:53,Surat,West,44.0,Male,65006.0,39300.22,50000.0,Unknown,Thursday,No
D698LR70,Mastercard,Healthcare,191881.0,2023-02-24 06:45:50,Jaipur,North,33.0,Male,185933.0,94832.98,200000.0,Desktop,Friday,No
W212VM98,RuPay,Dining,62982.0,2023-02-24 15:28:58,Kolkata,East,38.0,Male,138524.0,82860.2,100000.0,Mobile,Friday,No
V955LE86,Mastercard,Online Shopping,42373.0,2023-02-25 08:53:59,Kolkata,East,66.0,Female,76654.0,48191.46,100000.0,Desktop,Saturday,No
X863XP39,Visa,Retail,198388.0,2023-02-25 10:58:17,Lucknow,North,19.0,Female,,191685.46,200000.0,Point-of-Sale Terminal,Saturday,No
X929HG24,Visa,Healthcare,25607.0,2023-02-25 21:07:02,Delhi,North,38.0,Male,57272.0,30762.9,50000.0,Point-of-Sale Terminal,Saturday,Yes
D727QA94,Visa,Education,108029.0,2023-02-25 21:46:04,Bengaluru,South,61.0,Female,214099.0,96521.75,200000.0,Desktop,Saturday,No
U420FD92,Visa,Transportation,50762.0,2023-02-26 16:02:55,Jaipur,North,34.0,Female,145100.0,36008.97,150000.0,Desktop,Sunday,No
X872QN19,RuPay,Dining,30123.0,2023-02-26 16:40:46,Chennai,South,28.0,Female,57163.0,23165.03,50000.0,Mobile,Sunday,Yes
S177PA88,Visa,Entertainment,43872.0,2023-02-27 05:52:33,Jaipur,North,,Female,117406.0,38785.58,150000.0,Mobile,Monday,No
J572HJ33,RuPay,Online Shopping,65317.0,2023-02-28 00:23:45,Delhi,North,47.0,,162796.0,35691.58,150000.0,Desktop,Tuesday,Yes
H487UU83,Mastercard,Online Shopping,32358.0,2023-02-28 02:39:48,Surat,West,71.0,Female,57588.0,40090.63,50000.0,Unknown,Tuesday,Yes
S834SD23,Mastercard,Retail,80590.0,2023-02-28 09:12:14,Ahmedabad,West,76.0,Female,234631.0,80421.54,200000.0,Mobile,Tuesday,No
J868GO98,Visa,Retail,90410.0,2023-02-28 10:07:48,Ahmedabad,West,37.0,Female,79838.0,59202.87,100000.0,Desktop,Tuesday,No
S264FH97,Mastercard,Healthcare,155606.0,2023-02-28 10:56:30,Surat,West,49.0,Female,142293.0,,200000.0,Desktop,Tuesday,No
Q579XE70,Mastercard,Transportation,50005.0,2023-02-28 11:06:40,Jaipur,North,67.0,Female,,44575.14,150000.0,Contactless Payment Device,Tuesday,No
S125DS99,RuPay,Online Shopping,25468.0,2023-03-01 01:49:52,Chennai,South,30.0,Female,63931.0,33214.56,50000.0,Contactless Payment Device,Wednesday,No
X571AX83,Visa,Transportation,98638.0,2023-03-01 16:45:20,Ahmedabad,West,40.0,Female,152937.0,95974.15,200000.0,Mobile,Wednesday,No
V863SQ56,Mastercard,Retail,144097.0,2023-03-01 23:03:02,Delhi,North,18.0,Male,,137604.41,200000.0,Desktop,Wednesday,Yes
R744UA27,Visa,Transportation,49089.0,2023-03-02 00:02:49,Lucknow,North,27.0,,137746.0,53599.35,150000.0,Unknown,Thursday,Yes
B106OE40,Visa,Dining,65001.0,2023-03-02 01:12:43,Kolkata,East,80.0,Male,209251.0,87288.36,150000.0,Contactless Payment Device,Thursday,No
R388SV63,Mastercard,Retail,98027.0,2023-03-02 11:53:41,Pune,West,76.0,Male,135978.0,82227.93,100000.0,Contactless Payment Device,Thursday,No
Q574NK18,Mastercard,Utility bill,93607.0,2023-03-02 12:02:50,Hyderabad,South,62.0,Male,155715.0,40916.87,150000.0,Point-of-Sale Terminal,Thursday,Yes
O468YN71,Mastercard,Entertainment,31436.0,2023-03-02 18:25:14,Ahmedabad,West,71.0,Female,60209.0,36640.16,50000.0,Mobile,Thursday,No
S639HK14,RuPay,Education,57449.0,2023-03-03 00:27:36,Delhi,North,29.0,Male,130303.0,52715.17,100000.0,Unknown,Friday,No
W513VS80,RuPay,Entertainment,57356.0,2023-03-03 02:11:38,Jaipur,North,51.0,Female,174875.0,69169.62,200000.0,Unknown,Friday,No
R240AU40,Visa,Education,123911.0,2023-03-03 07:12:40,Patna,East,66.0,Male,210847.0,151624.65,200000.0,Unknown,Friday,No
G438LI48,American Express,Retail,148927.0,2023-03-03 09:06:28,Lucknow,North,71.0,Female,191157.0,133591.04,150000.0,Mobile,Friday,No
W690HI92,Visa,Education,38725.0,2023-03-03 13:07:01,Ahmedabad,West,21.0,Female,200347.0,33703.29,150000.0,Point-of-Sale Terminal,Friday,No
U315CG92,Visa,Dining,165859.0,2023-03-03 13:51:45,Surat,West,19.0,Female,274730.0,110344.09,200000.0,Desktop,Friday,Yes
N276DY85,RuPay,Healthcare,49304.0,2023-03-04 07:08:41,Patna,East,47.0,Female,39415.0,48265.49,50000.0,Mobile,Saturday,No
W317SB97,Visa,Utility bill,27785.0,2023-03-04 09:32:45,Kolkata,East,24.0,Male,74307.0,18285.52,50000.0,Mobile,Saturday,No
X490XT27,RuPay,Online Shopping,88172.0,2023-03-04 20:09:29,Kolkata,East,46.0,Female,150599.0,121371.71,150000.0,Point-of-Sale Terminal,Saturday,No
R779LR28,RuPay,Retail,130510.0,2023-03-04 21:03:23,Hyderabad,South,43.0,Male,290262.0,90520.67,200000.0,Desktop,Saturday,No
H685UM56,Mastercard,Dining,43241.0,2023-03-05 06:32:22,Patna,East,19.0,Female,54173.0,42056.51,50000.0,Desktop,Sunday,No
H107LM63,Visa,Entertainment,34733.0,2023-03-06 04:44:09,Bengaluru,South,75.0,Female,39436.0,46856.02,50000.0,Point-of-Sale Terminal,Monday,Yes
H252GT26,Visa,Retail,138883.0,2023-03-06 22:18:27,Mumbai,West,64.0,Female,197607.0,106082.31,150000.0,Unknown,Monday,No
F291AF67,Visa,Entertainment,168416.0,2023-03-07 06:28:13,Bengaluru,South,31.0,Female,236429.0,146577.51,200000.0,Contactless Payment Device,Tuesday,No
U955HP81,RuPay,Online Shopping,48483.0,2023-03-07 19:16:46,Chennai,South,64.0,Male,87159.0,25309.98,100000.0,Mobile,Tuesday,Yes
N462GO51,Mastercard,Online Shopping,71806.0,2023-03-08 06:13:54,Kolkata,East,51.0,Male,175739.0,58679.39,200000.0,Mobile,Wednesday,No
F581KG27,Mastercard,Entertainment,128789.0,2023-03-08 16:27:25,Ahmedabad,West,61.0,Female,189389.0,,200000.0,Desktop,Wednesday,No
Y732CJ51,Visa,Online Shopping,171081.0,2023-03-08 17:49:12,Jaipur,North,32.0,Female,272128.0,135755.24,200000.0,Unknown,Wednesday,No
B444NG46,Mastercard,Healthcare,85920.0,2023-03-08 19:55:30,Patna,East,68.0,Female,147788.0,98482.13,200000.0,Point-of-Sale Terminal,Wednesday,Yes
T132KN14,RuPay,Dining,25189.0,2023-03-08 22:13:19,Mumbai,West,57.0,Male,147482.0,31062.91,200000.0,Mobile,Wednesday,No
W983JV29,Visa,Healthcare,33029.0,2023-03-08 23:31:28,Surat,West,53.0,Female,35361.0,20204.42,50000.0,Desktop,Wednesday,No
J397LE29,Visa,Online Shopping,86398.0,2023-03-09 02:46:29,Kolkata,East,77.0,Male,101600.0,98428.05,100000.0,Mobile,Thursday,No
Y883ZQ57,Mastercard,Retail,45108.0,2023-03-09 09:16:28,Ahmedabad,West,71.0,Female,75355.0,36033.24,100000.0,Desktop,Thursday,No
S648GN58,RuPay,Utility bill,45853.0,2023-03-09 10:34:38,Delhi,North,41.0,Female,,30578.17,50000.0,Mobile,Thursday,No
I902DR29,Visa,Utility bill,99660.0,2023-03-10 03:39:28,Patna,East,36.0,Male,133196.0,96475.89,100000.0,Desktop,Friday,Yes
H309LJ53,Mastercard,Online Shopping,139915.0,2023-03-10 13:55:11,Bengaluru,South,47.0,Female,197417.0,57848.07,150000.0,Contactless Payment Device,Friday,No
X848YL63,RuPay,Utility bill,171474.0,2023-03-10 16:39:30,Surat,West,55.0,Female,223542.0,172938.63,200000.0,Point-of-Sale Terminal,Friday,No
P745FR73,Mastercard,Retail,147691.0,2023-03-10 18:46:30,Pune,West,30.0,Female,,59210.62,150000.0,Desktop,Friday,No
M847MY78,RuPay,Online Shopping,180758.0,2023-03-11 06:23:59,Chennai,South,22.0,Male,184104.0,140547.56,200000.0,Point-of-Sale Terminal,Saturday,Yes
P604SS79,Visa,Entertainment,83597.0,2023-03-11 14:17:10,Chennai,South,74.0,Female,203613.0,40700.28,150000.0,Mobile,Saturday,Yes
E192IU89,Mastercard,Utility bill,68995.0,2023-03-11 17:13:50,Delhi,North,38.0,Male,177757.0,40419.85,150000.0,Contactless Payment Device,Saturday,No
R457TK22,RuPay,Retail,130669.0,2023-03-12 03:42:52,Pune,West,39.0,Female,173344.0,,150000.0,Desktop,Sunday,No
N217AS70,RuPay,Transportation,30424.0,2023-03-12 08:53:41,Kochi,South,46.0,Male,65253.0,28848.52,50000.0,Unknown,Sunday,Yes
J561UO28,Visa,Retail,49239.0,2023-03-12 12:09:13,Delhi,North,29.0,Female,41947.0,,50000.0,Mobile,Sunday,No
A683JM47,Mastercard,Healthcare,65888.0,2023-03-13 20:31:29,Kochi,South,53.0,Male,141016.0,26746.15,100000.0,Point-of-Sale Terminal,Monday,No
L369HH96,Visa,Healthcare,56879.0,2023-03-13 23:06:13,Ahmedabad,West,32.0,Female,74717.0,,100000.0,Contactless Payment Device,Monday,No
C957JV41,Mastercard,Retail,45246.0,2023-03-14 00:34:11,Chennai,South,,Female,49096.0,40489.72,50000.0,Desktop,Tuesday,No
T503HL11,RuPay,Healthcare,41659.0,2023-03-14 00:59:55,Hyderabad,South,28.0,Male,292378.0,22349.42,200000.0,Contactless Payment Device,Tuesday,No
B724NY89,Visa,Transportation,67591.0,2023-03-14 04:45:36,Delhi,North,42.0,Male,233829.0,34501.36,200000.0,Desktop,Tuesday,No
J877GT20,Visa,Utility bill,81314.0,2023-03-14 09:06:52,Surat,West,25.0,Female,172654.0,81440.59,150000.0,Mobile,Tuesday,No
F271XC27,RuPay,Retail,66584.0,2023-03-14 12:42:20,Lucknow,North,18.0,Male,96176.0,69223.55,100000.0,Desktop,Tuesday,No
T858TB47,Mastercard,Online Shopping,107047.0,2023-03-14 20:24:33,Bengaluru,South,59.0,Female,175701.0,134773.56,150000.0,Point-of-Sale Terminal,Tuesday,No
P217EM78,American Express,Retail,96354.0,2023-03-14 22:53:38,Chennai,South,23.0,Male,100116.0,,100000.0,Unknown,Tuesday,No
S115BQ26,RuPay,Retail,81982.0,2023-03-14 23:13:07,Hyderabad,South,38.0,Female,107315.0,103332.63,150000.0,Desktop,Tuesday,No
S656GR86,Mastercard,Healthcare,44040.0,2023-03-15 13:36:25,Chennai,South,24.0,Female,66716.0,32385.88,50000.0,Desktop,Wednesday,No
Z212KS58,Visa,Dining,28822.0,2023-03-15 19:45:59,Bengaluru,South,75.0,Male,51099.0,30027.57,50000.0,Contactless Payment Device,Wednesday,Yes
D207YK83,Visa,Utility bill,105938.0,2023-03-15 20:44:48,Delhi,North,22.0,Male,262159.0,,200000.0,Desktop,Wednesday,No
T178YD85,Visa,Retail,107755.0,2023-03-16 01:38:54,Chennai,South,19.0,Male,192254.0,93273.49,200000.0,Point-of-Sale Terminal,Thursday,No
V800IG64,American Express,Entertainment,95316.0,2023-03-16 09:41:05,Ahmedabad,West,63.0,Female,217575.0,56643.82,200000.0,Contactless Payment Device,Thursday,No
H587SK70,American Express,Transportation,51722.0,2023-03-16 09:59:12,Hyderabad,South,39.0,Female,191090.0,25351.71,150000.0,Unknown,Thursday,Yes
G299BC23,Visa,Online Shopping,92426.0,2023-03-16 10:18:43,Hyderabad,South,45.0,Male,101305.0,56345.65,100000.0,Contactless Payment Device,Thursday,No
T869CJ71,Mastercard,Retail,88971.0,2023-03-16 16:06:55,Bengaluru,South,21.0,Female,76857.0,80236.29,100000.0,Desktop,Thursday,No
C848MX91,RuPay,Online Shopping,76279.0,2023-03-17 16:26:05,Surat,West,79.0,Female,134763.0,73462.56,150000.0,Mobile,Friday,No
N157IR32,Visa,Dining,87933.0,2023-03-17 19:01:51,Delhi,North,24.0,Male,224088.0,101016.3,150000.0,Desktop,Friday,No
I731KF85,American Express,Entertainment,34390.0,2023-03-17 22:22:46,Kolkata,East,61.0,Female,202313.0,24397.15,150000.0,Unknown,Friday,Yes
M597DA17,Mastercard,Healthcare,47520.0,2023-03-18 01:27:48,Lucknow,North,65.0,Female,,49074.39,50000.0,Contactless Payment Device,Saturday,No
K798RO97,RuPay,Healthcare,32551.0,2023-03-18 12:22:27,Kochi,South,65.0,Female,37246.0,20697.1,50000.0,Point-of-Sale Terminal,Saturday,Yes
D576SX83,RuPay,Dining,81718.0,2023-03-18 14:05:13,Chennai,South,47.0,Male,93391.0,71768.87,100000.0,Unknown,Saturday,No
U311DB17,Mastercard,Retail,125079.0,2023-03-18 17:14:13,Chennai,South,53.0,Female,282423.0,158276.95,200000.0,Mobile,Saturday,No
F836HG85,Visa,Dining,182975.0,2023-03-19 02:15:53,Surat,West,61.0,Female,145494.0,190922.58,200000.0,Unknown,Sunday,No
G430SB10,Visa,Utility bill,83760.0,2023-03-19 06:31:50,Kochi,South,58.0,Female,129309.0,35056.18,150000.0,Contactless Payment Device,Sunday,No
A808CW41,American Express,Utility bill,174960.0,2023-03-19 16:14:27,Lucknow,North,39.0,Male,186305.0,132584.38,200000.0,Contactless Payment Device,Sunday,No
C742SH79,Visa,Dining,155320.0,2023-03-19 17:37:15,Chennai,South,21.0,Male,140678.0,184887.99,200000.0,Point-of-Sale Terminal,Sunday,No
U907PC48,Visa,Utility bill,143883.0,2023-03-20 01:46:01,Kochi,South,40.0,Female,190609.0,,150000.0,Point-of-Sale Terminal,Monday,No
F542GK10,American Express,Online Shopping,111281.0,2023-03-20 03:20:50,Patna,East,49.0,Male,135796.0,138694.3,150000.0,Point-of-Sale Terminal,Monday,No
O443GT76,Visa,Online Shopping,45529.0,2023-03-20 16:47:43,Chennai,South,78.0,Female,117687.0,18950.95,100000.0,Desktop,Monday,Yes
J404YI10,RuPay,Retail,67998.0,2023-03-20 17:35:40,Kochi,South,22.0,Male,150607.0,91556.35,150000.0,Contactless Payment Device,Monday,No
K992SX51,Mastercard,Retail,35669.0,2023-03-20 22:54:58,Kochi,South,28.0,Female,54629.0,23231.75,50000.0,Point-of-Sale Terminal,Monday,No
Q187UL77,Visa,Education,25631.0,2023-03-21 21:38:07,Mumbai,West,77.0,Female,44770.0,24839.99,50000.0,Desktop,Tuesday,No
P665YZ32,Mastercard,Dining,164199.0,2023-03-22 13:14:20,Kolkata,East,29.0,Male,155646.0,139600.32,200000.0,Desktop,Wednesday,Yes
P168QX51,Visa,Online Shopping,83561.0,2023-03-22 19:49:52,Pune,West,26.0,Male,85117.0,75652.43,100000.0,Contactless Payment Device,Wednesday,Yes
S905SU65,Visa,Dining,104747.0,2023-03-22 20:33:24,Pune,West,61.0,Female,147108.0,79323.69,150000.0,Desktop,Wednesday,No
C982KK49,Mastercard,Healthcare,75416.0,2023-03-23 00:25:57,Bengaluru,South,22.0,Female,129989.0,,100000.0,Unknown,Thursday,No
U532HO21,Mastercard,Online Shopping,43121.0,2023-03-23 04:13:48,Lucknow,North,44.0,Female,61484.0,35336.32,50000.0,Desktop,Thursday,No
A672NS27,Visa,Online Shopping,68781.0,2023-03-23 06:10:54,Hyderabad,South,49.0,Male,142257.0,61948.75,100000.0,Contactless Payment Device,Thursday,Yes
U425QM83,RuPay,Healthcare,110193.0,2023-03-23 08:11:36,Delhi,North,36.0,Male,152668.0,84335.83,150000.0,Desktop,Thursday,Yes
U210NW63,Visa,Online Shopping,130255.0,2023-03-23 17:30:41,Delhi,North,32.0,Female,207384.0,65670.76,150000.0,Contactless Payment Device,Thursday,Yes
I541FN18,American Express,Education,28268.0,2023-03-23 23:34:38,Patna,East,34.0,Female,105658.0,22173.93,150000.0,Point-of-Sale Terminal,Thursday,No
V286FI33,Mastercard,Retail,31747.0,2023-03-24 06:15:19,Surat,West,55.0,Male,42936.0,28256.31,50000.0,Desktop,Friday,Yes
F992MT39,Visa,Online Shopping,43311.0,2023-03-24 16:42:16,Kolkata,East,,Female,92642.0,30149.58,100000.0,Contactless Payment Device,Friday,No
K286HS44,Visa,Entertainment,68346.0,2023-03-24 19:57:24,Mumbai,West,28.0,Female,110884.0,48272.42,100000.0,Point-of-Sale Terminal,Friday,No
D975QE17,RuPay,Transportation,81240.0,2023-03-24 23:29:27,Kochi,South,66.0,Male,,85928.86,100000.0,Point-of-Sale Terminal,Friday,Yes
U812VR70,Visa,Retail,94898.0,2023-03-25 07:25:33,Hyderabad,South,76.0,Male,94319.0,93506.9,100000.0,Unknown,Saturday,Yes
D334DX39,Visa,Retail,25148.0,2023-03-25 16:36:32,Mumbai,West,51.0,Female,36133.0,26392.32,50000.0,Point-of-Sale Terminal,Saturday,No
T580FN62,Visa,Online Shopping,57734.0,2023-03-26 00:40:23,Jaipur,North,54.0,Female,,63285.31,100000.0,Unknown,Sunday,No
P369ZW15,Visa,Retail,68889.0,2023-03-26 11:28:07,Kochi,South,24.0,Female,267782.0,60795.67,200000.0,Mobile,Sunday,No
U258XB67,Mastercard,Online Shopping,88566.0,2023-03-26 17:19:31,Kolkata,East,32.0,Male,207645.0,84688.65,150000.0,Point-of-Sale Terminal,Sunday,No
V878TQ78,Mastercard,Entertainment,98376.0,2023-03-26 23:50:11,Patna,East,66.0,Female,77289.0,54132.78,100000.0,Unknown,Sunday,No
N362UH65,Mastercard,Retail,129353.0,2023-03-27 11:32:19,Lucknow,North,30.0,Male,256979.0,84220.85,200000.0,Desktop,Monday,No
D700AF45,Visa,Entertainment,31017.0,2023-03-28 08:23:43,Hyderabad,South,47.0,Male,50899.0,22306.01,50000.0,Point-of-Sale Terminal,Tuesday,No
Z238JD71,Mastercard,Retail,75605.0,2023-03-28 11:34:23,Delhi,North,,Male,128096.0,59459.45,150000.0,Point-of-Sale Terminal,Tuesday,No
B287RX42,Visa,Education,49783.0,2023-03-28 12:21:00,Chennai,South,41.0,Female,150042.0,45307.75,200000.0,Unknown,Tuesday,No
T501KV68,Visa,Online Shopping,43792.0,2023-03-28 18:49:27,Delhi,North,74.0,Male,65682.0,21354.85,50000.0,Mobile,Tuesday,No
F311JH30,Mastercard,Online Shopping,47865.0,2023-03-29 02:06:14,Lucknow,North,36.0,Male,46049.0,28256.48,50000.0,Contactless Payment Device,Wednesday,No
T708AM89,Visa,Dining,144410.0,2023-03-29 07:19:28,Lucknow,North,58.0,Female,257585.0,95793.35,200000.0,Contactless Payment Device,Wednesday,No
